Symbol,Name,Industry,IndustryCode
ARTEU,Artemis Strategic Investment Units,기타 금융업,556010
DAOOU,Crypto 1 Acquisition Units,기타 금융업,556010
CRECU,Crescera Capital Acquisition Units,기타 금융업,556010
CCLP,CSI Compressco LP Unit,오일 및 가스 장비 및 서비스,501030
APACU,Stonebridge Acquisition Units,기타 금융업,556010
PROF,Profound Medical Corp,헬스케어 장비 및 용품,561010
UTAAU,Uta Acquisition Units,기타 금융업,556010
LCAPU,Lionheart Acquisition Ii Units,기타 금융업,556010
SWAGU,Software Acquisition Group III Units,기타 금융업,556010
AVTE,Aerovate Therapeutics Inc,생명과학 및 메디컬 리서치,562020
SIGIP,Selective Insurance Group Inc ADR,보험,553010
SMMT,Summit Therapeutics Inc,생명과학 및 메디컬 리서치,562020
HURC,Hurco Companies Inc,"건설장비 및 대형차, 기차, 배",521020
HSAQ,Health Sciences Acquisitions Corp 2,기타 금융업,556010
XAIR,Beyond Air Inc,헬스케어 장비 및 용품,561010
TCACU,Tuatara Capital Acquisition Units,기타 금융업,556010
GTACU,Global Technology Acquisition I Units,기타 금융업,556010
LAZY,Lazydays Holdings Inc,레저 상품,532050
PRTK,Paratek Pharmaceuticals Inc,제약,562010
AEAEU,AltEnergy Acquisition Units,기타 금융업,556010
CMCAU,Capitalworks Emerging Markets Acquisition Units,기타 금융업,556010
BPACU,Bullpen Parlay Acquisition Company Units,기타 금융업,556010
EMKR,EMCORE Corp,커뮤니케이션 및 네트워킹,571020
PRLHU,Pearl Holdings Acquisition Units,기타 금융업,556010
HAIAU,Healthcare AI Acquisition Units,기타 금융업,556010
TGAAU,Target Global Acquisition I Units,기타 금융업,556010
OXSQ,Oxford Square Capital Corp,다양한 금융서비스,555010
GLHAU,Glass Houses Acquisition Units,기타 금융업,556010
EDAP,Edap Tms SA ADR,헬스케어 장비 및 용품,561010
HUDI,Huadi International Group Co.  Ltd.,메탈&마이닝,512010
EDNCU,Endurance Acquisition Units,기타 금융업,556010
SRSAU,Sarissa Capital Acq Units,기타 금융업,556010
KIRK,Kirkland's Inc,전문품 상점,534030
COFS,ChoiceOne Financial Services Inc,은행,551010
HPLTU,Home Plate Acquisition Units,기타 금융업,556010
RMBI,Richmond Mutual Bancorporation Inc,은행,551010
FICVU,Frontier Investment Units,기타 금융업,556010
CDAQU,Compass Digital Acquisition Units,기타 금융업,556010
ORIAU,Orion Biotech Opportunities Units,기타 금융업,556010
CRZNU,Corazon Capital V838 Monoceros Units,기타 금융업,556010
WNEB,Western New England Bancorp Inc,은행,551010
FSFG,First Savings Financial Group Inc,은행,551010
QTNT,Quotient Ltd,제약,562010
TBSAU,TB SA Acquisition Unit,기타 금융업,556010
IMPL,Impel Neuropharma Inc,생명과학 및 메디컬 리서치,562020
SMIHU,Summit Healthcare Acquisition Units,기타 금융업,556010
BNNR,Banner Acquisition Corp Class A,기타 금융업,556010
CYT,Cyteir Therapeutics Inc,생명과학 및 메디컬 리서치,562020
VABK,Virginia National Bankshares Corp,은행,551010
CAMP,CalAmp Corp,통신 서비스,574010
MILE,Metromile Inc,보험,553010
JAQC,Jupiter Acquisition Corp,기타 금융업,556010
NRXP,NRX Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
BSKYU,Big Sky Growth Partners Units,기타 금융업,556010
OPBK,OP Bancorp,은행,551010
APTX,Aptinyx Inc,제약,562010
SANB,Sanaby Health Acquisition Corp I Class A,기타 금융업,556010
REKR,Rekor Systems Inc,소프트웨어 및 IT서비스,572010
ROSE,Rose Hill Acquisition Corp Class A,기타 금융업,556010
ALOR,ALSP Orchid Acquisition I Corp Class A,기타 금융업,556010
AKUS,Akouos Inc,생명과학 및 메디컬 리서치,562020
AUBAP,Atlantic Union Bankshares Corp ADR,은행,551010
ISTR,Investar Holding Corp,은행,551010
FIXX,Homology Medicines Inc,생명과학 및 메디컬 리서치,562020
LKCO,Luokung Technology Corp,소프트웨어 및 IT서비스,572010
LHDX,Lucira Health Inc,헬스케어 장비 및 용품,561010
GMDA,Gamida Cell Ltd,생명과학 및 메디컬 리서치,562020
NVACU,Northview Acquisition Units,기타 금융업,556010
NMTR,9 Meters Biopharma Inc,생명과학 및 메디컬 리서치,562020
CKPT,Checkpoint Therapeutics Inc,생명과학 및 메디컬 리서치,562020
ALPA,Alpha Healthcare Acquisition Corp III Class A,기타 금융업,556010
CSLMU,Consilium Acquisition I Units,기타 금융업,556010
CRNT,Ceragon Networks Ltd,커뮤니케이션 및 네트워킹,571020
CFFI,C&F Financial Corp,은행,551010
AZ,A2Z Smart Technologies Corp,우주항공 및 국방,521010
BLNG,Belong Acquisition Corp Class A,기타 금융업,556010
ALDX,Aldeyra Therapeutics Inc,생명과학 및 메디컬 리서치,562020
GNRSU,Greenrose Acquisition Corp Unit,기타 금융업,556010
CDXC,Chromadex Corp,생명과학 및 메디컬 리서치,562020
ARYD,ARYA Sciences Acquisition IV Corp Class A,기타 금융업,556010
RPHM,Reneo Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
ABGI,ABG Acquisition I Corp Class A,기타 금융업,556010
RGCO,RGC Resources Inc,천연가스 유틸리티,591020
HEXO,Hexo Corp,제약,562010
ATHX,Athersys Inc,생명과학 및 메디컬 리서치,562020
ESEA,Euroseas Ltd,화물 및 물류 서비스,524050
OCAX,OCA Acquisition Corp Class A,기타 금융업,556010
WMPN,William Penn Bancorp,은행,551010
LPTX,Leap Therapeutics Inc,생명과학 및 메디컬 리서치,562020
RACB,Research Alliance II Corp Class A,기타 금융업,556010
SPOK,Spok Holdings Inc,통신 서비스,574010
TRONU,Corner Growth Acquisition 2 Units,기타 금융업,556010
ARYE,ARYA Sciences Acquisition Corp V Class A,기타 금융업,556010
PBAXU,Phoenix Biotech Acquisition Units,기타 금융업,556010
MTRX,Matrix Service Co,건설 및 엔지니어링,522010
ESCA,Escalade Inc,레저 상품,532050
NYMTM,New York Mortgage Trust Inc PRF,주택 및 상업용 리츠,601020
VTAQU,Ventoux CCM Acquisition Units,기타 금융업,556010
IOBT,IO Biotech Inc,생명과학 및 메디컬 리서치,562020
BPYPP,Brookfield Property Partners LP Unit Class A,부동산 운영 관리,601010
ACKIT,Ackrell SPAC Partners I Sub Units,기타 금융업,556010
MAQCU,Maquia Capital Acquisition Units,기타 금융업,556010
MNSB,MainStreet Bancshares Inc,은행,551010
ESSA,ESSA Bancorp Inc,은행,551010
VMD,Viemed Healthcare Inc,헬스케어 업체 및 서비스,561020
NECB,Northeast Community Bancorp Inc,은행,551010
APMI,Axonprime Infrastructure Acquisition Corp Class A,기타 금융업,556010
LINC,Lincoln Educational Services Corp,비즈니스교육,631030
CCAI,Cascadia Acquisition Corp Class A,기타 금융업,556010
RICO,Agrico Acquisition Corp Class A,기타 금융업,556010
CFFSU,CF Acquisition VII Units,기타 금융업,556010
HBANM,Huntington Bancshares Inc ADR,은행,551010
AMCI,AMCI Acquisition Corp II Class A,기타 금융업,556010
ROCAU,ROC Energy Acquisition Units,기타 금융업,556010
CLOE,Clover Leaf Capital Corp Class A,기타 금융업,556010
BLSA,Bcls Acquisition Corp Class A,기타 금융업,556010
EAR,Eargo Inc,헬스케어 장비 및 용품,561010
CVRX,CVRx Inc,헬스케어 장비 및 용품,561010
PTRS,Partners Bancorp,은행,551010
MITA,Coliseum Acquisition Corp Class A,기타 금융업,556010
MEACU,Mercury Ecommerce Acquisition Units,기타 금융업,556010
MLAC,Malacca Straits Acquisition Co Ltd Class A,기타 금융업,556010
SNCR,Synchronoss Technologies Inc,소프트웨어 및 IT서비스,572010
SSBK,Southern States Bancshares Inc,은행,551010
QIPT,Quipt Home Medical Corp,헬스케어 업체 및 서비스,561020
TPBAU,TPB Acquisition I Units,기타 금융업,556010
DSACU,Duddell Street Acquisition Units,기타 금융업,556010
AMHC,Amplitude Healthcare Acquisition Corp Class A,기타 금융업,556010
TVACU,Thayer Ventures Acquisition Units,기타 금융업,556010
FNCB,FNCB Bancorp Inc,은행,551010
RAM,Aries I Acquisition Corp Class A,기타 금융업,556010
SWSSU,Springwater Special Situations Units,기타 금융업,556010
GLSPU,Global SPAC Partners Units,기타 금융업,556010
SGII,Seaport Global Acquisition II Corp Class A,기타 금융업,556010
GCACU,Growth Capital Acquisition Units,기타 금융업,556010
OXUSU,Oxus Acquisition Units,기타 금융업,556010
MTEM,Molecular Templates Inc,생명과학 및 메디컬 리서치,562020
ZIOP,ZIOPHARM Oncology Inc,생명과학 및 메디컬 리서치,562020
TDAC,Trident Acquisitions Corp,기타 금융업,556010
GEEXU,Games Esports Experience Acquisition Units,기타 금융업,556010
CALB,California BanCorp,은행,551010
VCKAU,Vickers Vantage I Units,기타 금융업,556010
BRPMU,B Riley Principal 150 Merger Units,기타 금융업,556010
MESA,Mesa Air Group Inc,운송업,524060
CSSE,Chicken Soup for The Soul Entertainment Inc Class A,미디어 및 출판,533020
VHNAU,Vahanna Tech Edge Acquisition I Units,기타 금융업,556010
SANBU,Sanaby Health Acquisition I Units,기타 금융업,556010
RELL,Richardson Electronics Ltd,전자 장비 및 부품,571040
THCA,Tuscan Holdings Corp II,기타 금융업,556010
GLSPT,Global SPAC Partners Sub Unit,기타 금융업,556010
ATSPU,Archimedes Tech SPAC Partners Units,기타 금융업,556010
PEPLU,PepperLime Health Acquisition Units,기타 금융업,556010
CENQU,CENAQ Energy Units,기타 금융업,556010
RNERU,Mount Rainier Acquisition Units,기타 금융업,556010
INKAU,KludeIn I Acquisition Units,기타 금융업,556010
TELA,TELA Bio Inc,헬스케어 장비 및 용품,561010
VCKA,Vickers Vantage Corp I,기타 금융업,556010
AFACU,Arena Fortify Acquisition Units,기타 금융업,556010
DUNEU,Dune Acquisition Units,기타 금융업,556010
ARCKU,Arbor Rapha Capital Bioholdings I Units,기타 금융업,556010
THACU,Thrive Acquisition Units,기타 금융업,556010
ASPS,Altisource Portfolio Solutions SA,부동산 운영 관리,601010
GNTA,Genenta Science SPA ADR,생명과학 및 메디컬 리서치,562020
CADL,Candel Therapeutics Inc,생명과학 및 메디컬 리서치,562020
PXLW,Pixelworks Inc,반도체 및 반도체 장비,571010
FLAC,Frazier Lifesciences Acquisition Corp Class A,기타 금융업,556010
PGRWU,Progress Acquisition Units,기타 금융업,556010
NHICU,Newhold Investment II Units,기타 금융업,556010
KSICU,Kadem Sustainable Impact Units,기타 금융업,556010
OMEG,Omega Alpha SPAC Class A,기타 금융업,556010
RDCM,Radcom Ltd,"컴퓨터, 전화 및 가전제품",571060
FNVTU,Finnovate Acquisition Units,기타 금융업,556010
DBVT,DBV Technologies SA ADR,제약,562010
ITAQU,Industrial Tech Acquisitions II Units,기타 금융업,556010
OPTN,OptiNose Inc,제약,562010
SPTKU,SportsTek Acquisition Units,기타 금융업,556010
PHICU,Population Health Investment Units,기타 금융업,556010
SURF,Surface Oncology Inc,생명과학 및 메디컬 리서치,562020
LATN,Union Acquisition Corp II,기타 금융업,556010
PANL,Pangaea Logistics Solutions Ltd,화물 및 물류 서비스,524050
BRIVU,B Riley Principal 250 Merger Units,기타 금융업,556010
LJAQ,Lightjump Acquisition Corp,기타 금융업,556010
MFIN,Medallion Financial Corp,은행,551010
NNBR,NN Inc,"건설장비 및 대형차, 기차, 배",521020
FNVT,Finnovate Acquisition Corp Class A,기타 금융업,556010
RVSB,Riverview Bancorp Inc,은행,551010
HWBK,Hawthorn Bancshares Inc,은행,551010
URGN,Urogen Pharma Ltd,생명과학 및 메디컬 리서치,562020
RGF,Real Good Food Company Inc Class A,식품 및 담배,541020
ONDS,Ondas Holdings Inc,소프트웨어 및 IT서비스,572010
PMTS,CPI Card Group Inc,은행,551010
CMCT,CIM Commercial Trust Corp,주택 및 상업용 리츠,601020
PWOD,Penns Woods Bancorp Inc,은행,551010
KVHI,KVH Industries Inc,커뮤니케이션 및 네트워킹,571020
AUID,Ipsidy Inc,소프트웨어 및 IT서비스,572010
IMMR,Immersion Corp,소프트웨어 및 IT서비스,572010
SMTI,Sanara Medtech Inc,제약,562010
TWCBU,Bilander Acquisition Units,기타 금융업,556010
UIHC,United Insurance Holdings Corp,보험,553010
SWSS,Springwater Special Situations Corp,기타 금융업,556010
FNWD,Finward Bancorp,은행,551010
FREQ,Frequency Therapeutics Inc,생명과학 및 메디컬 리서치,562020
HARP,Harpoon Therapeutics Inc,생명과학 및 메디컬 리서치,562020
LIFE,aTyr Pharma Inc,생명과학 및 메디컬 리서치,562020
SLGL,Sol Gel Technologies Ltd,생명과학 및 메디컬 리서치,562020
PEPL,PepperLime Health Acquisition Corp Class A,기타 금융업,556010
SVBI,Severn Bancorp Inc,은행,551010
VECT,VectivBio Holding AG,제약,562010
WSBCP,WesBanco Inc ADR,은행,551010
MRAM,Everspin Technologies Inc,반도체 및 반도체 장비,571010
LYTS,LSI Industries Inc,주택건설,532030
ATY,AcuityAds Holdings Inc,미디어 및 출판,533020
JSPR,Jasper Therapeutics Inc,생명과학 및 메디컬 리서치,562020
SJ,Scienjoy Holding Corp Class A,소프트웨어 및 IT서비스,572010
FLXS,Flexsteel Industries Inc,가정용품,532040
BOCNU,Blue Ocean Acquisition Units,기타 금융업,556010
BNNRU,Banner Acquisition Units,기타 금융업,556010
SCMA,Seaport Calibre Materials Acquisition Corp Class A,기타 금융업,556010
EBET,Esports Technologies Inc,호텔 및 엔터테인먼트,533010
CELC,Celcuity Inc,생명과학 및 메디컬 리서치,562020
NBSTU,Newbury Street Acquisition Units,기타 금융업,556010
BWAC,Better World Acquisition Corp,기타 금융업,556010
ACHL,Achilles Therapeutics PLC ADR,생명과학 및 메디컬 리서치,562020
ANEB,Anebulo Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
TFFP,TFF Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
STRT,Strattec Security Corp,자동차 및 자동차 부품,531010
PBPB,Potbelly Corp,호텔 및 엔터테인먼트,533010
NMMC,North Mountain Merger Corp Class A,기타 금융업,556010
CRMD,CorMedix Inc,제약,562010
SAMA,Schultze Special Purpose Acquisition Corp II Class A,기타 금융업,556010
PDSB,PDS Biotechnology Corp,생명과학 및 메디컬 리서치,562020
DMAQ,Deep Medicine Acquisition Corp Class A,기타 금융업,556010
HGEN,Humanigen Inc,제약,562010
MEOA,Minority Equality Opportunities Acquisition Inc Class A,기타 금융업,556010
SFT,Shift Technologies Inc Class A,전문품 상점,534030
GENC,Gencor Industries Inc,"건설장비 및 대형차, 기차, 배",521020
USAK,USA Truck Inc,화물 및 물류 서비스,524050
NBST,Newbury Street Acquisition Corp,기타 금융업,556010
OPINL,Office Properties Income Trust PRF,주택 및 상업용 리츠,601020
GLAQU,Globis Acquisition Units,기타 금융업,556010
INZY,Inozyme Pharma Inc,생명과학 및 메디컬 리서치,562020
HYW,Hywin Holdings Ltd ADR,투자은행 및 서비스,551020
ITI,Iteris Inc,커뮤니케이션 및 네트워킹,571020
WRAP,Wrap Technologies Inc,커뮤니케이션 및 네트워킹,571020
LAKE,Lakeland Industries Inc,섬유 및 의류,532020
ATOS,Atossa Therapeutics Inc,생명과학 및 메디컬 리서치,562020
ALORU,ALSP Orchid Acquisition I Units,기타 금융업,556010
EBAC,European Biotech Acquisition Corp Class A,기타 금융업,556010
EBMT,Eagle Bancorp Montana Inc,은행,551010
FCCO,First Community Corp (South Carolina),은행,551010
LION,Lionheart III Corp Class A,기타 금융업,556010
PEBK,Peoples Bancorp of North Carolina Inc,은행,551010
PLXP,PLx Pharma Inc,제약,562010
CNTQ,Chardan Nextech Acquisition 2 Corp Class A,기타 금융업,556010
SNFCA,Security National Financial Corp Class A,은행,551010
SEVN,Seven Hills Realty Trust,주택 및 상업용 리츠,601020
CLNN,Clene Inc.,생명과학 및 메디컬 리서치,562020
LANDO,Gladstone Land Corp PRF,주택 및 상업용 리츠,601020
INMB,INmune Bio Inc,생명과학 및 메디컬 리서치,562020
TOUR,Tuniu Corp ADR,호텔 및 엔터테인먼트,533010
SIEN,Sientra Inc,헬스케어 장비 및 용품,561010
AMCIU,AMCI Acquisition Corp II Unit,기타 금융업,556010
HDSN,Hudson Technologies Inc,"건설장비 및 대형차, 기차, 배",521020
THCAU,Tuscan Holdings Corp II Unit,기타 금융업,556010
INOD,Innodata Inc,소프트웨어 및 IT서비스,572010
SPPI,Spectrum Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
FFNW,First Financial Northwest Inc,은행,551010
NYMTN,New York Mortgage Trust Inc PRF,주택 및 상업용 리츠,601020
IFRX,InflaRx NV,생명과학 및 메디컬 리서치,562020
SZZLU,Sizzle Acquisition Units,기타 금융업,556010
OCX,OncoCyte Corp,생명과학 및 메디컬 리서치,562020
DRTT,DIRTT Environmental Solutions Ltd,주택건설,532030
ASAXU,Astrea Acquisition Units,기타 금융업,556010
CRDF,Cardiff Oncology Inc,생명과학 및 메디컬 리서치,562020
MBINN,Merchants Bancorp ADR,은행,551010
FAT,FAT Brands Inc Class A,호텔 및 엔터테인먼트,533010
AACIU,Armada Acquisition I Units,기타 금융업,556010
TUEM,Tuesday Morning Corp,다양한 소매업,534020
ATER,Aterian Inc,가정용품,532040
OHAA,OPY Acquisition I Corp Class A,기타 금융업,556010
LTRPA,Liberty Tripadvisor Holdings Inc Series A,소프트웨어 및 IT서비스,572010
BANX,StoneCastle Financial Corp,다양한 금융서비스,555010
CIDM,Cinedigm Corp Class A,미디어 및 출판,533020
BLNGU,Belong Acquisition Units,기타 금융업,556010
MBCN,Middlefield Banc Corp,은행,551010
JWAC,Jupiter Wellness Acquisition Corp Class A,기타 금융업,556010
MOGO,Mogo Inc,은행,551010
SHIP,Seanergy Maritime Holdings Corp,화물 및 물류 서비스,524050
GLAQ,Globis Acquisition Corp,기타 금융업,556010
JAQCU,Jupiter Acquisition Class A Ord Shs,기타 금융업,556010
SAL,Salisbury Bancorp Inc,은행,551010
